id,Arabic,English,pred_ar,pred_en,chrf_en_to_ar,chrf_ar_to_en
49717,خليني عطيني مثال، اللي هو كعك العيد. حكاية على طفل راهو يخدم الكعك مع جدته. كي ما يلقاش السكر، يروح يتسلف من عند جارو. هادي تمثل الطيبة والروح الطيبة الدزيرية المعروفة اللي نعرفوها، بصح لي رانا نفقدوها مرات. كي طفل يقرا قصة كعك العيد هادي، يقدر يحضر لحدث ننظموه وين يخدموا الكعك بيدياهم ويديروا بطاقة يهديوها لجارهم. وكي راني رايح لدار العجوزة ولا سهرة رمضان، نقدر ندي وحدة من هادو البواط باش ياكلوهم بالصحة، خير من نزيدو الحلوى فوق الحلوى. كاين فكرة وحدة أخرى راني حاب نحكهالك.,"Let me give you an example, which is Eid Kahk (cookies). It's a story about a boy making kahk with his grandmother. When he can't find sugar, he borrows some from his neighbor. This represents the typical Algerian kindness and warm spirit that we know, but which we're sometimes losing touch with. When a child reads this Eid Kahk story, they can attend an event we organize where they make kahk with their own hands and create a card to give to their neighbor. And when I'm going to a Ramadan gathering, I can take one of these boxes for them to enjoy, instead of just adding more sweets to other sweets. There's another idea I want to tell you about.",خليني نعطيك مثال، اللي هو الكحك. قصة طفل يدير الكحك مع جدتو. كي ما لقاش السكر، استعار شوية من جاره. هادي تمثل الوداعة الجزائرية والحنينة اللي نعرفوها، بصح اللي رانا نخسروها شوية. كي طفل يقرا قصة الكحك تاع العيد، يقدر يجي لحفلة نديروها وين يدير الكحك بيديه ويخدم كارط يمدها لجاره. وكي راني رايح لحفلة تاع رمضان، نقدر ندي وحدة من,"1. Let me give you an example, which is Eid cookies. It's a story about a boy making cookies with his grandmother. When he runs out of sugar, he goes to borrow from his neighbor. This represents the kindness and the good Dzeeriyya spirit that we know, but one that we sometimes lose. When a child reads this Eid cookies story, they can attend an event we organize where they make cookies by hand and make a card to give to their neighbor. And when I go to the old lady's house or Ramadan gatherings, I can take one of these boxes to eat them with good health,",36.718001124632885,62.49545478955958
22092,راه يخدم معانا الفوق.,He's working with us up there.,ڨاعد يخدم معانا لهيه.,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.78490851468793,0.0
660,غوارديولا راه يستنى في الفريق، زيد من نهار الاثنين. دير في بالك بلي ديما كاين مشكل في مدريد هاد العام. كي تلعب مدريد معاهم، يلعبو الذهاب برا في الحالتين. الإياب برا يخليها حاجة أخرى. المرة اللي فاتت كانت بالعكس. بصراحة، ما يهمهمش لعبوا برا ولا في بلادهم، يقدروا يقلبوا الماتش. هذه هي الفرقة الوحيدة اللي عندها الحق دير هكا، مع مانشستر وتشيلسي.,"Guardiola is waiting for the team, and also from Monday. Keep in mind that this is always a problem in Madrid this year. When Madrid faces them, they'll play the first leg away in both cases. The return leg being away makes it different. Last time, it was the opposite. Honestly, it doesn’t matter to them whether it’s home or away, they can turn things around. This is the only team that has the right to do that, along with Manchester and Chelsea.",ڨوارديولا راه يستنى في الفريق، وحتى من الاثنين. دير في بالك بلي هادي ديما مشكلة في مدريد هاد العام. كي مدريد تواجههم، يلعبوا الذهاب في الميدان في زوج الحالات. الذهاب في الميدان يخليها حاجة وحدة أخرى. المرة اللي فاتت، كانت العكس. بصح، ما يهمهمش إذا كانت في الميدان ولا في الميدان، يقدروا يقلبوا الأمور. هادي هي الفريق الوحيد اللي عنده الحق يدير هكا، مع مانشستر وتشيلسي,"100% Guardiola is waiting for the team, starting from Monday. Keep in mind that there's always a problem in Madrid this year. When you play Madrid, they play away both times. The away match makes it different. Last time it was the opposite. Honestly, it doesn't matter if they play away or at home, they can turn the match around. This is the only team that has the right to do this, along with Manchester and Chelsea.",58.62104085933949,70.93904007007924
5880,لا لا، كيفاش هكاك؟,"No, no, how come?",ﻻ ﻻ، كيفاش؟,"No, no, how is that possible?",22.936535942337347,56.94784038885186
6835,باين بلي راني نكبر ولا كيفاش؟,Does it look like I'm getting old or what?,ڨاع يبان بلي راني كبرت ولا واش؟,100% I'm getting older or what?,38.78570332807446,48.518913870219
13587,نوافقك الراي، بصح كان عليك تركز على تفصيل هذاك الهدف الخطير بزاف في ملعبنا. تسقسيني اسكو خير نربحو 2 لـ 1 ولا 1 لـ 0 – كنت نتمنى لو كان ربحتو 1 لـ 0، ضمنتو الماتش، وما كناش نلحقو لهاد الحالة اليوم.,"I agree with you, but you should have focused on the detail of that very dangerous goal at our home ground. You ask me whether it's better to win 2-1 or 1-0 – I wish you had won 1-0, secured the match, and we wouldn't have ended up like this today.",ڨتفق معاك، بصح كان لازم تركز على التفاصيل تاع هاداك الهدف الخطير بزاف في ملعبنا. تسقسيني إذا كان خير تربح 2-1 ولا 1-0 – كنت حاب لوكان ربحت 1-0، تأمن الماتش، وما نكوناش وصلنا لهاد الحال اليوم.,"100% agree with you, but you should have focused on the details of that very dangerous goal in our stadium. Ask me if it would have been better to win 2-1 or 1-0 – I would have preferred to win 1-0, you would have secured the match, and we wouldn't be in this situation today.",48.29914892978683,65.42712382995414
29848,اليوم كان معانا السيد عبدو,Today we had Mr. Abdo with us,ڨاع اليوم كان معانا السيد عبدو,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,96.68318898137613,0.0
31891,ما راناش حابين نقولو كحل باسكو ما نحبوش نقولو كحل,We don't want to say black because we don't like to say black,ڨاع ما رانا حابين نقولو كحل خاطر ما نحبوش نقولو كحل,100% not black because we don't like to say black,69.28357009375482,67.4172038705678
21834,حاب نحكيلك على الهند,I want to tell you about India,ڨاع حاب نقولك على الهند,1 want to tell you about India,57.764074654114225,92.62032613648746
17006,حكم في روحك شوية أكثر,Control yourself more,ڨولي روحك كثر,100% more self-control,21.546951920244855,32.80405693594657
30776,راح تجيبلي جلطة، راح تجيبلي جلطة. توكل على ربي وشوف وين راك تمشي. رانا في حالة أرق هنا، راني جاي نشوف هادوك لي خايفين من القراية وهي راهي قدامهم.,"You're going to give me a stroke, you're going to give me a stroke. Rely on God and watch where you're going. We're in insomnia mode here, I'm coming to check on those guys who are scared of studying even though it's right behind them.",ڨاع رايحين تضربوني سكتة، رايحين تضربوني سكتة. توكل على ربي وشوف وين راك رايح. رانا في وضعية تاع الأرق هنا، راني جاي نشوف هادوك العباد اللي يخافوا يقراو رغم بلي راهو قدامهم.,"100% you'll get a stroke, 100% you'll get a stroke. Trust in God and see where you're going. We're in a panic state here, I'm coming to see those who are afraid of studying while it's right in front of them.",50.57171770295671,46.69671951096901
38169,راني رايح عطيهالو.,I will give it to him.,ڨاع نمدها له.,100%,11.752363217245096,0.0
22753,راح ندي الجزء الثاني تاني خاطر أنا الأقوى.,I'll take the second part too because I'm the strongest.,ڨاع ندي الجزء الثاني تاني خاطر أنا الأقوى.,1 will take the second part too because I'm the strongest.,90.46346816463632,93.50666706074082
21243,ما تيقش واش يقولو الناس. والله غير الوقفة مع الواحد، والاهتمام بيه، وحبو ماشي غير هضرة كامل. كون كانت غير هضرة، راح تتديسيبوا أول مرة تستنى واحد يوقف معاك.,"Don't believe what people say. I swear to God, standing by someone, caring for them, and loving them isn’t just about words at all. If it were just about words, you’ll be disappointed the first time you expect someone to stand by you.",ﻻ تآمن واش يقولو الناس. والله العظيم، الوقوف مع واحد، الاهتمام بيه، والحب ليه ماشي غير الهضرة كامل. لو كان غير الهضرة، راح تندم أول مرة تستنى واحد يقف معاك.,"1. Don't believe what people say. I swear, standing by someone, caring about them, and loving them isn't just words. If it were just words, you wouldn't even wait for someone to stand by you.",55.785875671302996,64.63537753951844
